timestamp,open,high,low,close,volume
2023-12-13T02:48:00+00:00,41005.38,41005.38,40971.1,40973.19,24.40062
2023-12-13T02:49:00+00:00,40973.2,40976.0,40961.1,40975.99,11.56341
2023-12-13T02:50:00+00:00,40976.0,40989.8,40957.28,40983.41,19.73071
2023-12-13T02:51:00+00:00,40983.42,41009.98,40979.97,40993.85,13.4306
2023-12-13T02:52:00+00:00,40993.84,41021.1,40993.84,41021.1,9.40869
2023-12-13T02:53:00+00:00,41021.09,41025.38,40979.05,40990.84,19.8725
2023-12-13T02:54:00+00:00,40990.83,40990.84,40943.2,40974.0,26.22521
2023-12-13T02:55:00+00:00,40974.0,40995.56,40961.11,40995.55,18.37233
2023-12-13T02:56:00+00:00,40995.56,41014.0,40995.55,41009.91,15.8726
2023-12-13T02:57:00+00:00,41009.9,41010.0,41003.12,41010.0,5.03833
2023-12-13T02:58:00+00:00,41009.99,41010.0,40970.0,40996.01,46.52381
2023-12-13T02:59:00+00:00,40996.01,41005.0,40979.99,41001.95,21.99376
2023-12-13T03:00:00+00:00,41001.94,41020.08,41001.94,41004.95,11.21403
2023-12-13T03:01:00+00:00,41004.96,41004.96,40961.1,40962.01,9.19854
2023-12-13T03:02:00+00:00,40962.01,40965.33,40946.46,40947.99,6.56736
2023-12-13T03:03:00+00:00,40948.0,40955.81,40930.0,40955.8,26.98809
2023-12-13T03:04:00+00:00,40955.8,40981.1,40955.8,40981.1,17.07265
2023-12-13T03:05:00+00:00,40981.09,41024.96,40981.09,41015.69,22.91523
2023-12-13T03:06:00+00:00,41015.7,41015.7,40991.1,41009.99,13.04028
2023-12-13T03:07:00+00:00,41010.0,41032.52,40995.96,41012.58,30.48901
2023-12-13T03:08:00+00:00,41012.59,41041.1,41012.58,41034.5,19.21256
2023-12-13T03:09:00+00:00,41034.5,41034.51,41012.56,41014.62,5.14487
2023-12-13T03:10:00+00:00,41014.63,41014.63,40983.25,40984.89,19.86701
2023-12-13T03:11:00+00:00,40984.89,40984.9,40954.56,40979.95,36.69461
2023-12-13T03:12:00+00:00,40979.96,40981.09,40952.0,40963.76,17.89199
2023-12-13T03:13:00+00:00,40963.76,40963.76,40942.01,40942.02,8.81221
2023-12-13T03:14:00+00:00,40942.01,40952.3,40932.27,40934.87,13.062
2023-12-13T03:15:00+00:00,40934.87,40952.0,40926.63,40952.0,26.83746
2023-12-13T03:16:00+00:00,40952.0,40971.66,40945.11,40956.35,19.70624
2023-12-13T03:17:00+00:00,40956.36,40956.36,40939.0,40946.33,11.14689
2023-12-13T03:18:00+00:00,40946.33,40946.34,40928.73,40931.81,21.59774
2023-12-13T03:19:00+00:00,40931.8,40931.81,40921.1,40926.76,5.99205
2023-12-13T03:20:00+00:00,40926.75,40926.76,40918.92,40925.43,4.09032
2023-12-13T03:21:00+00:00,40925.43,40949.04,40925.43,40947.33,12.22624
2023-12-13T03:22:00+00:00,40947.32,40960.0,40930.01,40948.45,17.65945
2023-12-13T03:23:00+00:00,40948.45,40948.46,40877.49,40877.49,29.63722
2023-12-13T03:24:00+00:00,40877.5,40882.02,40852.08,40855.99,21.73692
2023-12-13T03:25:00+00:00,40856.0,40874.19,40822.95,40826.0,36.93639
2023-12-13T03:26:00+00:00,40826.0,40855.06,40818.0,40850.21,21.17057
2023-12-13T03:27:00+00:00,40850.22,40851.08,40838.0,40851.07,5.51043
2023-12-13T03:28:00+00:00,40851.08,40856.03,40851.07,40852.98,12.65113
2023-12-13T03:29:00+00:00,40852.97,40880.5,40852.97,40872.97,8.22955
2023-12-13T03:30:00+00:00,40872.96,40884.02,40864.0,40884.0,16.19058
2023-12-13T03:31:00+00:00,40884.0,40900.0,40883.99,40899.99,15.26833
2023-12-13T03:32:00+00:00,40900.0,40956.04,40899.99,40956.04,25.98648
2023-12-13T03:33:00+00:00,40956.04,40980.36,40956.03,40980.36,14.83285
2023-12-13T03:34:00+00:00,40980.36,40990.0,40980.35,40986.82,12.45125
2023-12-13T03:35:00+00:00,40986.83,40999.51,40962.76,40974.3,31.37275
2023-12-13T03:36:00+00:00,40974.3,40974.3,40946.77,40946.78,19.11318
2023-12-13T03:37:00+00:00,40946.78,40966.42,40943.89,40947.14,28.57733
2023-12-13T03:38:00+00:00,40947.13,40954.01,40940.05,40940.05,8.10571
2023-12-13T03:39:00+00:00,40940.06,40943.08,40908.0,40939.61,14.66124
2023-12-13T03:40:00+00:00,40939.61,40945.52,40902.0,40919.89,29.22973
2023-12-13T03:41:00+00:00,40919.89,40924.0,40907.06,40924.0,15.50334
2023-12-13T03:42:00+00:00,40923.99,40980.26,40923.99,40980.02,36.28735
2023-12-13T03:43:00+00:00,40980.01,40980.02,40951.1,40951.11,16.80606
2023-12-13T03:44:00+00:00,40951.1,40951.11,40905.47,40905.48,9.26784
2023-12-13T03:45:00+00:00,40905.47,40912.02,40884.01,40889.05,32.74417
2023-12-13T03:46:00+00:00,40889.04,40915.03,40881.24,40915.02,22.36642
2023-12-13T03:47:00+00:00,40915.02,40931.42,40878.0,40881.02,29.54343
2023-12-13T03:48:00+00:00,40881.01,40884.01,40855.0,40855.0,15.21869
2023-12-13T03:49:00+00:00,40855.0,40856.34,40822.0,40824.13,33.93985
2023-12-13T03:50:00+00:00,40824.12,40849.96,40824.12,40845.99,15.13091
2023-12-13T03:51:00+00:00,40846.0,40880.0,40842.21,40879.99,24.80441
2023-12-13T03:52:00+00:00,40879.99,40884.59,40843.96,40843.96,26.25155
2023-12-13T03:53:00+00:00,40843.96,40847.99,40761.1,40770.79,41.38659
2023-12-13T03:54:00+00:00,40770.79,40811.1,40763.23,40790.78,53.48815
2023-12-13T03:55:00+00:00,40790.77,40813.31,40774.18,40801.67,31.84192
2023-12-13T03:56:00+00:00,40801.66,40809.41,40782.76,40804.91,37.72403
2023-12-13T03:57:00+00:00,40804.91,40808.43,40788.74,40808.43,24.74584
2023-12-13T03:58:00+00:00,40808.42,40835.19,40808.42,40828.0,23.32442
2023-12-13T03:59:00+00:00,40827.99,40829.36,40810.73,40829.36,17.60388
2023-12-13T04:00:00+00:00,40829.35,40832.76,40773.47,40820.0,57.31851
2023-12-13T04:01:00+00:00,40820.0,40826.0,40809.47,40821.1,18.26157
2023-12-13T04:02:00+00:00,40821.09,40837.82,40808.18,40808.18,19.59416
2023-12-13T04:03:00+00:00,40808.19,40851.1,40806.21,40845.66,42.58067
2023-12-13T04:04:00+00:00,40845.66,40900.08,40845.66,40876.0,133.85235
2023-12-13T04:05:00+00:00,40876.0,40876.0,40827.57,40827.58,20.91806
2023-12-13T04:06:00+00:00,40827.58,40858.47,40827.57,40856.0,27.61119
2023-12-13T04:07:00+00:00,40855.98,40888.77,40855.98,40888.76,25.94704
2023-12-13T04:08:00+00:00,40888.76,40891.09,40861.1,40861.1,17.74969
2023-12-13T04:09:00+00:00,40861.1,40861.11,40815.8,40825.69,16.68649
2023-12-13T04:10:00+00:00,40825.7,40833.99,40806.92,40828.28,20.27038
2023-12-13T04:11:00+00:00,40828.27,40854.02,40812.0,40822.0,29.53676
2023-12-13T04:12:00+00:00,40822.0,40822.01,40781.1,40781.11,24.11249
2023-12-13T04:13:00+00:00,40781.11,40785.46,40705.88,40749.53,51.65695
2023-12-13T04:14:00+00:00,40749.54,40769.23,40736.0,40740.8,25.21827
2023-12-13T04:15:00+00:00,40740.81,40750.0,40688.87,40745.36,29.80525
2023-12-13T04:16:00+00:00,40745.37,40745.37,40690.63,40697.99,34.26338
2023-12-13T04:17:00+00:00,40697.99,40750.0,40692.01,40750.0,49.4321
2023-12-13T04:18:00+00:00,40750.0,40758.13,40732.33,40741.11,21.94078
2023-12-13T04:19:00+00:00,40741.1,40751.77,40666.7,40674.28,24.76187
2023-12-13T04:20:00+00:00,40674.29,40714.0,40628.64,40709.2,52.09669
2023-12-13T04:21:00+00:00,40709.2,40758.12,40705.96,40758.11,20.86257
2023-12-13T04:22:00+00:00,40758.11,40785.69,40758.11,40785.69,19.40665
2023-12-13T04:23:00+00:00,40785.69,40790.92,40776.03,40790.92,13.42974
2023-12-13T04:24:00+00:00,40790.92,40806.95,40790.91,40798.77,27.53159
2023-12-13T04:25:00+00:00,40798.77,40814.74,40797.3,40814.74,17.4711
2023-12-13T04:26:00+00:00,40814.73,40814.74,40777.18,40777.19,13.11182
2023-12-13T04:27:00+00:00,40777.18,40801.1,40776.03,40801.09,22.13783
2023-12-13T04:28:00+00:00,40801.09,40824.88,40800.0,40824.88,29.06505
2023-12-13T04:29:00+00:00,40824.87,40836.16,40824.87,40831.77,17.11135
2023-12-13T04:30:00+00:00,40831.77,40844.64,40830.0,40844.64,8.28595
2023-12-13T04:31:00+00:00,40844.64,40844.64,40823.35,40841.09,10.52246
2023-12-13T04:32:00+00:00,40841.09,40865.15,40841.09,40858.0,27.83215
2023-12-13T04:33:00+00:00,40858.0,40873.86,40858.0,40862.0,32.63972
2023-12-13T04:34:00+00:00,40862.0,40862.01,40850.01,40850.02,38.27121
2023-12-13T04:35:00+00:00,40850.02,40866.37,40846.87,40861.55,16.52893
2023-12-13T04:36:00+00:00,40861.55,40873.85,40854.01,40868.71,16.76961
2023-12-13T04:37:00+00:00,40868.71,40868.71,40841.1,40841.11,23.53614
2023-12-13T04:38:00+00:00,40841.1,40866.0,40840.0,40865.99,11.64088
2023-12-13T04:39:00+00:00,40866.0,40870.88,40864.99,40870.87,7.41793
2023-12-13T04:40:00+00:00,40870.87,40890.0,40870.87,40890.0,18.01361
2023-12-13T04:41:00+00:00,40890.0,40893.33,40888.0,40893.32,15.842
2023-12-13T04:42:00+00:00,40893.33,40917.99,40890.56,40897.95,47.90999
2023-12-13T04:43:00+00:00,40897.95,40897.96,40878.3,40878.31,10.5476
2023-12-13T04:44:00+00:00,40878.3,40886.0,40878.3,40879.12,8.86496
2023-12-13T04:45:00+00:00,40879.12,40891.1,40879.11,40881.3,32.12569
2023-12-13T04:46:00+00:00,40881.31,40891.1,40880.39,40891.1,8.54288
2023-12-13T04:47:00+00:00,40891.09,40891.1,40882.72,40885.96,9.64143
2023-12-13T04:48:00+00:00,40885.96,40885.97,40858.01,40858.02,18.85331
2023-12-13T04:49:00+00:00,40858.02,40880.8,40840.0,40875.42,24.98332
2023-12-13T04:50:00+00:00,40875.42,40888.0,40864.01,40888.0,14.15432
2023-12-13T04:51:00+00:00,40887.99,40888.0,40863.12,40875.84,11.90854
2023-12-13T04:52:00+00:00,40875.83,40915.87,40875.83,40915.87,13.83359
2023-12-13T04:53:00+00:00,40915.86,40915.87,40901.26,40901.27,7.98374
2023-12-13T04:54:00+00:00,40901.26,40907.99,40901.26,40902.55,6.51222
2023-12-13T04:55:00+00:00,40902.56,40902.56,40888.01,40888.02,11.67872
2023-12-13T04:56:00+00:00,40888.01,40895.88,40888.01,40895.88,7.61461
2023-12-13T04:57:00+00:00,40895.87,40897.97,40885.27,40897.97,9.61923
2023-12-13T04:58:00+00:00,40897.96,40899.62,40894.0,40894.0,8.26762
2023-12-13T04:59:00+00:00,40894.01,40901.01,40894.0,40901.01,6.84753
2023-12-13T05:00:00+00:00,40901.01,40918.06,40901.0,40913.54,15.98009
2023-12-13T05:01:00+00:00,40913.54,40923.31,40909.01,40912.0,13.92458
2023-12-13T05:02:00+00:00,40912.0,40945.32,40911.99,40944.3,19.82322
2023-12-13T05:03:00+00:00,40944.29,40946.0,40944.29,40945.32,3.04634
2023-12-13T05:04:00+00:00,40945.33,40945.33,40926.0,40926.0,6.60312
2023-12-13T05:05:00+00:00,40926.0,40926.01,40911.1,40911.1,18.36738
2023-12-13T05:06:00+00:00,40911.1,40911.11,40902.0,40902.01,8.76678
2023-12-13T05:07:00+00:00,40902.0,40902.01,40888.57,40888.57,16.36943
2023-12-13T05:08:00+00:00,40888.57,40931.1,40888.57,40931.09,13.73307
2023-12-13T05:09:00+00:00,40931.1,40933.64,40920.01,40933.63,15.7053
2023-12-13T05:10:00+00:00,40933.63,40933.64,40903.14,40908.43,18.75637
2023-12-13T05:11:00+00:00,40908.43,40908.44,40885.28,40885.28,8.09216
2023-12-13T05:12:00+00:00,40885.29,40885.29,40859.02,40859.71,14.33565
2023-12-13T05:13:00+00:00,40859.71,40862.0,40842.64,40842.64,6.88399
2023-12-13T05:14:00+00:00,40842.64,40855.01,40840.0,40855.01,13.00928
2023-12-13T05:15:00+00:00,40855.01,40869.07,40840.0,40869.07,8.6337
2023-12-13T05:16:00+00:00,40869.07,40904.02,40869.06,40903.98,11.72053
2023-12-13T05:17:00+00:00,40903.99,40903.99,40871.1,40871.1,13.83436
2023-12-13T05:18:00+00:00,40871.11,40881.14,40871.1,40876.0,7.00655
2023-12-13T05:19:00+00:00,40876.01,40876.01,40852.4,40876.01,12.13238
2023-12-13T05:20:00+00:00,40876.01,40905.32,40876.0,40905.31,9.65591
2023-12-13T05:21:00+00:00,40905.31,40933.63,40905.31,40933.63,11.50889
2023-12-13T05:22:00+00:00,40933.62,40945.32,40933.62,40945.31,6.5777
2023-12-13T05:23:00+00:00,40945.31,40945.32,40915.69,40916.0,10.35694
2023-12-13T05:24:00+00:00,40916.01,40931.13,40916.0,40931.12,9.20516
2023-12-13T05:25:00+00:00,40931.13,40938.0,40914.0,40914.01,25.15826
2023-12-13T05:26:00+00:00,40914.01,40937.99,40911.11,40936.93,8.48239
2023-12-13T05:27:00+00:00,40936.92,40936.93,40914.01,40931.1,8.14087
2023-12-13T05:28:00+00:00,40931.1,40938.23,40927.18,40938.23,7.36577
2023-12-13T05:29:00+00:00,40938.22,40946.19,40936.71,40946.19,4.69027
2023-12-13T05:30:00+00:00,40946.18,40973.63,40946.18,40966.96,14.68979
2023-12-13T05:31:00+00:00,40966.96,40966.96,40920.33,40920.34,20.02664
